CustomerID;Title;FirstName;MiddleName;LastName;City;StateProvinceName;CountryRegionName;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
12178;NULL;Ethan;NULL;Shan;Portland;Oregon;United States;11/05/1974;Partial High School;Skilled Manual;0;M;1;2;1;1;61513;6/03/2017;1;57.36;YES
14083;NULL;Nathan;NULL;Lopez;Kirkland;Washington;United States;3/11/2000;High School;Skilled Manual;0;M;0;0;0;0;57933;6/03/2017;1;48.84;YES
14281;NULL;Daniel;K;Wilson;Vancouver;British Columbia;Canada;6/07/1993;Bachelors;Management;0;S;0;2;0;0;104429;6/03/2017;1;54.84;YES
19895;NULL;Ricky;J;Jimenez;Burbank;California;United States;23/02/1972;High School;Manual;0;M;1;0;0;2;32494;6/03/2017;1;52.5;YES
11137;NULL;Jasmine;A;Taylor;Spokane;Washington;United States;20/07/1998;High School;Skilled Manual;1;M;0;2;0;0;51293;6/03/2017;0;48.28;NO
19042;NULL;Ronnie;W;Cai;Darmstadt;Hessen;Germany;12/05/1965;Partial College;Clerical;0;M;1;3;1;2;78805;6/03/2017;1;49.99;YES
14690;NULL;Drew;D;Rai;Erlangen;Bayern;Germany;21/01/2000;Partial High School;Manual;0;S;0;1;0;0;33244;6/03/2017;0;48.21;NO
20331;NULL;Jeremy;NULL;Cox;Bellingham;Washington;United States;6/06/1982;Partial College;Manual;0;M;1;1;1;1;30115;6/03/2017;1;59.27;YES
16928;NULL;Bryan;M;Stewart;Goulburn;New South Wales;Australia;21/10/1966;Partial College;Skilled Manual;0;S;1;1;1;1;55404;6/03/2017;1;50.3;YES
12013;NULL;Kayla;NULL;Lewis;Sunbury;Victoria;Australia;7/03/1973;Partial College;Manual;1;S;0;0;0;0;34165;6/03/2017;0;47.46;NO
17530;NULL;Devin;A;Wood;Puyallup;Washington;United States;21/05/1976;High School;Skilled Manual;0;M;1;2;1;2;57132;6/03/2017;1;53.79;YES
27131;NULL;Edgar;M;Madan;Milton Keynes;England;United Kingdom;16/08/1989;Graduate Degree;Professional;0;S;1;2;0;0;132560;6/03/2017;0;52.2;NO
26110;NULL;James;NULL;Alexander;Burien;Washington;United States;5/11/1974;High School;Skilled Manual;0;M;1;1;1;2;53062;6/03/2017;1;54.72;YES
13343;NULL;Melanie;G;Bradley;Westminster;British Columbia;Canada;25/09/1962;Bachelors;Clerical;1;M;1;0;1;2;79950;6/03/2017;1;52.93;YES
29138;NULL;Eduardo;E;Wood;Woodland Hills;California;United States;13/02/1983;Bachelors;Clerical;0;M;1;2;0;1;83167;6/03/2017;1;57.56;YES
22522;NULL;Benjamin;C;Hayes;Neunkirchen;Saarland;Germany;13/04/1982;Partial College;Clerical;0;S;1;0;0;0;77729;6/03/2017;1;51.78;YES
18161;NULL;Tanya;M;Sanz;Cergy;Val d'Oise;France;7/10/1973;Partial College;Skilled Manual;1;M;1;1;1;1;54058;6/03/2017;1;48.36;YES
27571;NULL;Shannon;NULL;Gao;Colma;California;United States;21/04/1979;Graduate Degree;Clerical;1;M;1;1;0;2;87071;6/03/2017;1;50.5;YES
16500;NULL;Chloe;NULL;Perry;Renton;Washington;United States;20/02/1995;High School;Manual;1;S;0;0;0;0;26818;6/03/2017;0;47.15;NO
14881;NULL;Eric;NULL;Griffin;Bremerton;Washington;United States;10/11/1973;Bachelors;Skilled Manual;0;M;1;0;0;2;52630;6/03/2017;1;49.83;YES
26384;NULL;Jon;J;Zhu;Paris;Seine (Paris);France;3/08/1976;Partial College;Clerical;0;M;1;2;0;2;83410;6/03/2017;1;54.85;YES
26162;NULL;Toni;NULL;Malhotra;Darlinghurst;New South Wales;Australia;10/08/1980;Partial College;Clerical;1;M;1;2;1;2;83299;6/03/2017;1;51.33;YES
27398;NULL;Alexis;L;Lee;Torrance;California;United States;1/09/1963;Bachelors;Skilled Manual;1;S;1;1;1;1;54201;6/03/2017;0;50.72;NO
13710;NULL;Destiny;M;Harris;Oak Bay;British Columbia;Canada;14/07/1986;Graduate Degree;Professional;1;S;1;2;0;0;133136;6/03/2017;1;53.04;YES
21252;NULL;Luis;G;Chen;Metchosin;British Columbia;Canada;16/02/1999;Partial High School;Skilled Manual;0;S;0;2;0;0;60371;6/03/2017;1;51.53;YES
14911;NULL;Shelby;J;Watson;Westminster;British Columbia;Canada;19/02/1977;Partial College;Skilled Manual;1;M;1;1;1;2;55220;6/03/2017;1;48.65;YES
22102;NULL;Eduardo;P;Cox;Salem;Oregon;United States;8/02/1980;Partial College;Clerical;0;M;1;1;0;2;85098;6/03/2017;0;53.81;NO
28082;NULL;Nathaniel;R;Peterson;Puyallup;Washington;United States;1/08/1988;Bachelors;Professional;0;S;1;2;0;0;129013;6/03/2017;1;54.8;YES
29044;NULL;Olivia;L;Wilson;Portland;Oregon;United States;2/03/1988;Bachelors;Management;1;S;0;2;0;0;106013;6/03/2017;1;55.82;YES
26800;NULL;Lauren;NULL;Lewis;Downey;California;United States;7/10/1996;Partial College;Clerical;1;S;0;2;0;0;77922;6/03/2017;1;51.39;YES
16392;NULL;Kari;NULL;Raman;Colomiers;Garonne (Haute);France;9/10/1988;Graduate Degree;Management;1;M;1;3;0;0;104734;6/03/2017;0;51.2;NO
11961;NULL;Anne;A;Alvarez;Berkeley;California;United States;24/06/1993;Partial College;Clerical;1;S;0;2;0;0;83202;6/03/2017;0;53.98;NO
25001;NULL;Clayton;W;Xu;Sydney;New South Wales;Australia;26/02/1964;High School;Skilled Manual;0;M;1;1;1;2;61391;6/03/2017;1;50.08;YES
21494;NULL;Kayla;NULL;Gonzales;N. Vancouver;British Columbia;Canada;9/09/1971;High School;Clerical;1;S;1;0;0;0;82687;6/03/2017;0;52.24;NO
21128;NULL;Kenneth;NULL;Andersen;Erlangen;Bayern;Germany;20/06/1995;Partial College;Clerical;0;S;0;1;0;0;83361;6/03/2017;0;50.99;NO
15720;NULL;Jaime;NULL;Ramos;Malabar;New South Wales;Australia;26/07/1994;Bachelors;Skilled Manual;1;M;0;2;0;0;57161;6/03/2017;1;47.93;YES
15048;NULL;Bonnie;H;Yuan;Warrington;England;United Kingdom;19/06/1981;Graduate Degree;Management;1;M;1;3;1;2;109320;6/03/2017;1;54.16;YES
26631;NULL;Isaiah;A;Stewart;Newport Beach;California;United States;1/03/1980;Partial College;Manual;0;M;1;1;1;2;27866;6/03/2017;0;58.64;NO
20082;NULL;Caroline;NULL;Henderson;Oak Bay;British Columbia;Canada;24/02/1973;High School;Skilled Manual;1;S;1;1;0;0;53889;6/03/2017;0;49.64;NO
22147;NULL;Brett;L;Kapoor;Caloundra;Queensland;Australia;17/04/1967;Partial High School;Skilled Manual;0;M;1;0;0;2;53916;6/03/2017;1;48.5;YES
16522;NULL;Casey;NULL;Pal;Caloundra;Queensland;Australia;5/07/1999;High School;Skilled Manual;1;M;0;1;0;0;56880;6/03/2017;0;48.52;NO
22201;NULL;Lindsey;R;Luo;Townsville;Queensland;Australia;5/01/1977;High School;Clerical;1;M;1;3;1;2;85533;6/03/2017;1;53.51;YES
25972;NULL;Jocelyn;NULL;Henderson;W. Linn;Oregon;United States;5/07/1983;Bachelors;Management;1;S;1;1;0;0;109072;6/03/2017;0;51.35;NO
17885;NULL;Julio;NULL;Carlson;Paris;Seine (Paris);France;21/01/1982;Graduate Degree;Management;0;M;1;4;0;2;110148;6/03/2017;0;52.17;NO
13419;NULL;Lauren;NULL;Coleman;Bremerton;Washington;United States;23/06/1985;Partial College;Management;1;M;1;2;1;2;103959;6/03/2017;1;55.47;YES
15827;NULL;Danielle;NULL;Ward;Edmonds;Washington;United States;7/05/1999;High School;Skilled Manual;1;S;0;1;0;0;54230;6/03/2017;0;49.34;NO
26644;NULL;Jenna;E;Hernandez;Port Orchard;Washington;United States;21/04/1978;Bachelors;Professional;1;S;1;2;0;0;133903;6/03/2017;1;54.91;YES
20335;NULL;Adam;M;Gonzales;Colma;California;United States;5/05/1982;Bachelors;Clerical;0;S;1;1;0;0;79311;6/03/2017;1;57.12;YES
28170;NULL;Isabella;P;Johnson;Glendale;California;United States;21/01/1981;Partial College;Clerical;1;M;1;2;0;2;84084;6/03/2017;1;49.84;YES
26306;NULL;Kyle;J;Holt;Fremont;California;United States;26/04/1989;Bachelors;Skilled Manual;0;S;0;2;0;0;54821;6/03/2017;1;51.55;YES
14739;NULL;Charles;J;Gonzalez;La Jolla;California;United States;26/09/1974;Partial College;Clerical;0;M;1;2;1;2;77748;6/03/2017;1;56.89;YES
19748;NULL;Cory;NULL;Prasad;Newcastle;New South Wales;Australia;21/06/1966;High School;Manual;0;M;1;0;2;2;27122;6/03/2017;0;46.82;NO
14969;NULL;Julio;E;Vazquez;Dresden;Hessen;Germany;6/04/1983;Partial College;Skilled Manual;0;S;0;0;0;0;62520;6/03/2017;1;50.43;YES
22061;NULL;Jenny;C;Goel;Cerritos;California;United States;20/09/1998;Partial College;Skilled Manual;1;S;0;1;0;0;55096;6/03/2017;0;48.2;NO
21464;NULL;Miguel;NULL;Griffin;Langford;British Columbia;Canada;9/04/1965;Bachelors;Clerical;0;M;1;2;1;2;83229;6/03/2017;1;54.53;YES
23570;NULL;Deanna;K;Romero;Malabar;New South Wales;Australia;3/08/1959;Bachelors;Skilled Manual;1;M;1;0;0;3;60347;6/03/2017;0;48.28;NO
11259;NULL;Victoria;C;Stewart;Salem;Oregon;United States;27/03/1985;Partial College;Manual;1;M;0;0;1;1;27006;6/03/2017;0;47.03;NO
23631;NULL;Colin;R;Wang;Saint Ouen;Charente-Maritime;France;5/03/1969;High School;Skilled Manual;0;S;1;0;0;0;56071;6/03/2017;0;53.02;NO
17165;NULL;Isaac;E;Gonzalez;Lakewood;California;United States;14/07/1970;Partial College;Skilled Manual;0;S;1;0;0;0;51705;6/03/2017;1;48.04;YES
28860;NULL;Ian;M;Anderson;Novato;California;United States;24/05/1986;Graduate Degree;Clerical;0;M;1;0;1;2;87993;6/03/2017;1;61.69;YES
21309;NULL;Julia;NULL;Anderson;San Gabriel;California;United States;25/01/1975;Partial College;Clerical;1;M;1;2;0;2;81913;6/03/2017;1;50.37;YES
18266;NULL;Mandy;NULL;Huang;Melton;Victoria;Australia;15/10/1983;Bachelors;Skilled Manual;1;S;0;0;0;0;55838;6/03/2017;1;51.84;YES
26936;NULL;Jaclyn;NULL;He;Dresden;Hessen;Germany;21/02/1979;Partial College;Manual;1;S;0;1;0;0;32924;6/03/2017;0;48.47;NO
19540;NULL;Jade;R;Richardson;Kirkland;Washington;United States;3/10/1979;Bachelors;Professional;1;M;1;2;2;2;136633;6/03/2017;1;52.44;YES
23475;NULL;Richard;NULL;Martin;Bremerton;Washington;United States;15/07/1954;Graduate Degree;Manual;0;M;1;1;0;3;28954;6/03/2017;0;45.77;NO
15557;NULL;Nathaniel;NULL;Murphy;Oakland;California;United States;14/08/1980;Partial College;Clerical;0;M;1;1;0;1;78271;6/03/2017;0;54.57;NO
28144;NULL;Noah;NULL;Phillips;Yakima;Washington;United States;23/08/1994;Partial College;Skilled Manual;0;S;0;0;0;0;54082;6/03/2017;1;52.55;YES
25222;NULL;Tamara;A;Kumar;Melton;Victoria;Australia;21/04/1981;Partial College;Management;1;S;1;2;0;0;102019;6/03/2017;1;51.15;YES
24481;NULL;Dennis;K;Sun;Gold Coast;Queensland;Australia;17/07/1978;Bachelors;Skilled Manual;0;M;1;1;0;2;58336;6/03/2017;1;55.31;YES
26137;NULL;Joshua;A;Clark;Rockhampton;Queensland;Australia;8/04/1987;Bachelors;Management;0;M;1;2;0;0;106235;6/03/2017;1;50.93;YES
28577;NULL;Austin;NULL;Harris;Issaquah;Washington;United States;8/05/1986;Graduate Degree;Professional;0;M;1;1;0;2;132506;6/03/2017;0;55.78;NO
22223;NULL;Gabrielle;NULL;Parker;Mill Valley;California;United States;11/04/1977;Partial College;Skilled Manual;1;M;1;0;2;2;61547;6/03/2017;1;52.04;YES
16903;NULL;Ian;P;Wright;Santa Cruz;California;United States;2/08/1958;Graduate Degree;Professional;0;S;1;2;1;1;134871;6/03/2017;1;54.78;YES
12277;NULL;Beth;A;Ortega;Esher-Molesey;England;United Kingdom;22/04/1989;High School;Skilled Manual;1;S;0;1;0;0;51970;6/03/2017;0;48.52;NO
23849;NULL;Alexis;NULL;Simmons;Marysville;Washington;United States;4/01/1991;Graduate Degree;Professional;1;S;1;3;0;0;129017;6/03/2017;1;52.94;YES
27965;NULL;Meredith;NULL;Gomez;Milton Keynes;England;United Kingdom;13/05/1969;High School;Skilled Manual;1;S;1;1;0;0;51980;6/03/2017;0;49.82;NO
18258;NULL;Cassie;M;Chander;Matraville;New South Wales;Australia;23/04/1988;Bachelors;Management;1;S;0;1;0;0;107530;6/03/2017;0;53.85;NO
15469;NULL;Fernando;L;Williams;Santa Cruz;California;United States;28/10/1990;Graduate Degree;Clerical;0;M;1;1;0;1;80444;6/03/2017;1;49.84;YES
24412;NULL;Angelica;NULL;Patterson;Coronado;California;United States;1/09/1982;Partial College;Management;1;S;1;2;0;0;105715;6/03/2017;1;52.54;YES
29260;NULL;Ricky;S;Carlson;Colma;California;United States;27/05/1955;Graduate Degree;Clerical;0;S;1;0;0;1;77151;6/03/2017;1;53.76;YES
19547;NULL;Lauren;A;Patterson;Imperial Beach;California;United States;15/02/1978;Bachelors;Clerical;1;M;1;1;0;2;81669;6/03/2017;0;50.68;NO
28680;NULL;Hannah;R;Brown;Milwaukie;Oregon;United States;9/10/1986;Graduate Degree;Clerical;1;S;0;2;0;0;81432;6/03/2017;0;53.33;NO
21877;NULL;Clarence;NULL;Xu;Coffs Harbour;New South Wales;Australia;13/08/1996;Bachelors;Manual;0;S;0;0;0;0;34298;6/03/2017;1;49.64;YES
20141;NULL;Angelica;M;Flores;Dunkerque;Nord;France;12/12/1978;Bachelors;Management;1;M;1;1;0;2;107934;6/03/2017;0;50.55;NO
27061;NULL;Gabrielle;NULL;Scott;Port Hammond;British Columbia;Canada;2/09/1993;Graduate Degree;Management;1;S;0;2;0;0;109457;6/03/2017;1;55.18;YES
23147;NULL;Wyatt;P;Smith;Newport Beach;California;United States;9/01/1990;Bachelors;Skilled Manual;0;M;0;1;1;1;54266;6/03/2017;1;48.71;YES
14169;NULL;Carmen;E;Martinez;Saint Germain en Laye;Yveline;France;16/04/1988;High School;Manual;1;S;0;0;0;0;26150;6/03/2017;0;45.07;NO
19142;NULL;Dalton;R;Washington;San Gabriel;California;United States;9/11/1986;Graduate Degree;Management;0;M;1;3;1;2;112302;6/03/2017;1;65.29;YES
20199;NULL;Hailey;L;Cook;Newport Beach;California;United States;27/09/1979;Graduate Degree;Clerical;1;M;1;3;1;1;81542;6/03/2017;1;52.28;YES
12114;NULL;Charles;I;Richardson;Metchosin;British Columbia;Canada;7/11/1971;High School;Skilled Manual;0;M;1;2;1;2;51854;6/03/2017;1;48.96;YES
26343;NULL;Mariah;NULL;Washington;Spokane;Washington;United States;15/09/1985;Bachelors;Skilled Manual;1;S;0;0;0;0;54153;6/03/2017;1;49.83;YES
28322;NULL;Willie;C;Chen;Milsons Point;New South Wales;Australia;23/01/1984;Bachelors;Management;0;S;1;1;0;0;105736;6/03/2017;0;60.95;NO
19498;NULL;Christy;NULL;Wang;Warrington;England;United Kingdom;3/02/1999;Partial College;Skilled Manual;1;S;0;2;0;0;54626;6/03/2017;1;49.02;YES
14131;NULL;Javier;NULL;Navarro;Coffs Harbour;New South Wales;Australia;16/08/1998;Bachelors;Clerical;0;M;0;2;0;0;83144;6/03/2017;1;49.95;YES
15157;NULL;Jordan;NULL;Gonzalez;N. Vancouver;British Columbia;Canada;11/01/1961;Graduate Degree;Professional;0;M;1;2;2;2;135029;6/03/2017;1;52.19;YES
11199;NULL;Jacqueline;NULL;Bennett;Burlingame;California;United States;6/11/1966;Bachelors;Skilled Manual;1;M;1;0;0;2;52476;6/03/2017;1;48.37;YES
28902;NULL;Suzanne;NULL;She;Offenbach;Saarland;Germany;16/11/1973;Bachelors;Clerical;1;S;1;0;0;0;84807;6/03/2017;0;51.68;NO
12016;NULL;Meredith;NULL;Serrano;Colma;California;United States;13/12/1995;High School;Manual;1;S;0;0;0;0;36634;6/03/2017;1;47.45;YES
16065;NULL;Makayla;W;Torres;National City;California;United States;21/07/1989;Bachelors;Clerical;1;S;0;3;0;0;84866;6/03/2017;0;52.34;NO
27085;NULL;Christian;NULL;Wilson;Newton;British Columbia;Canada;2/10/1990;Bachelors;Clerical;0;M;1;1;1;2;79867;6/03/2017;1;51.3;YES
12707;NULL;Ian;NULL;Lewis;Sedro Woolley;Washington;United States;28/09/1961;Graduate Degree;Skilled Manual;0;M;1;0;0;2;51783;6/03/2017;0;48.34;NO
15046;NULL;Casey;NULL;Tang;W. York;England;United Kingdom;18/11/1963;Graduate Degree;Skilled Manual;1;M;1;1;1;2;55768;6/03/2017;1;49.91;YES
21710;NULL;Brittany;NULL;Gonzales;Royal Oak;British Columbia;Canada;5/11/1978;Partial College;Clerical;1;M;1;2;1;2;80690;6/03/2017;1;53.74;YES
24292;NULL;Mackenzie;NULL;Brooks;Glendale;California;United States;6/03/1994;High School;Manual;1;M;0;0;0;0;30247;6/03/2017;1;46.58;YES
28225;NULL;Robert;NULL;Ross;San Diego;California;United States;13/09/1977;Partial College;Clerical;0;M;1;2;0;2;83705;6/03/2017;1;54.01;YES
19101;NULL;Susan;NULL;Cai;Coffs Harbour;New South Wales;Australia;7/12/1990;Bachelors;Management;1;S;0;2;0;0;106597;6/03/2017;0;50.76;NO
24775;NULL;Alexandra;M;Alexander;Colma;California;United States;27/12/1991;Graduate Degree;Skilled Manual;1;M;0;0;1;2;60958;6/03/2017;1;48.95;YES
17608;NULL;Carlos;S;Cooper;Renton;Washington;United States;15/07/1985;Bachelors;Management;0;S;1;2;0;0;111130;6/03/2017;1;63.85;YES
25440;NULL;Andre;L;Gonzalez;Concord;California;United States;8/04/1985;Bachelors;Skilled Manual;0;M;1;0;0;1;53604;6/03/2017;1;48.03;YES
24290;NULL;Zoe;L;Bell;Bellingham;Washington;United States;17/10/1994;High School;Skilled Manual;1;M;0;1;0;0;57269;6/03/2017;0;48.55;NO
18599;NULL;Kyle;J;Simmons;Issaquah;Washington;United States;8/04/1984;Bachelors;Skilled Manual;0;S;0;2;0;0;61287;6/03/2017;1;51.94;YES
23548;NULL;Haley;A;Morris;Vancouver;British Columbia;Canada;25/08/1996;High School;Clerical;1;S;0;1;0;0;77098;6/03/2017;0;49.88;NO
14271;NULL;Lucas;NULL;Wright;Spokane;Washington;United States;3/03/1994;High School;Skilled Manual;0;M;0;2;0;0;52607;6/03/2017;1;47.88;YES
16221;NULL;Darren;A;Saunders;Burien;Washington;United States;14/05/1973;Bachelors;Professional;0;M;1;2;0;2;130743;6/03/2017;1;56.86;YES
20366;NULL;Marcus;A;Powell;Grossmont;California;United States;3/09/1980;High School;Skilled Manual;0;M;1;0;1;2;59358;6/03/2017;1;50.77;YES
28583;NULL;Ryan;H;Long;Walla Walla;Washington;United States;25/02/1974;High School;Skilled Manual;0;M;1;0;1;1;54025;6/03/2017;1;58.93;YES
24977;NULL;Sophia;E;Green;Victoria;British Columbia;Canada;12/07/1969;Partial College;Clerical;1;M;1;2;1;2;79556;6/03/2017;1;52.52;YES
22988;NULL;Patricia;L;Madan;Rhodes;New South Wales;Australia;20/03/1960;Bachelors;Professional;1;M;1;1;0;2;128521;6/03/2017;0;52.14;NO
21042;NULL;Jon;R;Liang;Salzgitter;Hessen;Germany;10/08/1972;Partial College;Skilled Manual;0;M;1;1;1;2;51642;6/03/2017;1;60.33;YES
22825;NULL;Kelli;M;Zeng;Billericay;England;United Kingdom;12/05/1972;Partial College;Skilled Manual;1;S;1;2;0;0;52484;6/03/2017;1;48.06;YES
29385;NULL;Don;A;Lal;Berlin;Hessen;Germany;5/03/1983;High School;Manual;0;S;0;0;0;0;30051;6/03/2017;1;54.72;YES
26269;NULL;Chloe;L;Moore;Langford;British Columbia;Canada;6/07/1977;Partial High School;Manual;1;M;1;1;1;1;25495;6/03/2017;0;46.72;NO
18335;NULL;Ricky;E;Diaz;Gold Coast;Queensland;Australia;9/10/1962;Bachelors;Professional;0;M;1;2;1;2;136250;6/03/2017;1;52.89;YES
19525;NULL;Hannah;NULL;Flores;Vancouver;British Columbia;Canada;24/05/1980;Bachelors;Skilled Manual;1;S;0;0;0;0;51351;6/03/2017;1;50.49;YES
22072;NULL;Devin;A;Russell;Woodland Hills;California;United States;4/08/1983;Bachelors;Professional;0;S;1;2;0;0;134516;6/03/2017;1;54.09;YES
17240;NULL;Dustin;NULL;Luo;North Sydney;New South Wales;Australia;15/07/1993;Partial College;Skilled Manual;0;M;0;2;0;0;58340;6/03/2017;1;47.92;YES
29014;NULL;Ryan;K;Powell;Edmonds;Washington;United States;4/02/1970;Partial College;Clerical;0;M;1;3;1;2;78194;6/03/2017;1;51.27;YES
11814;NULL;Dalton;L;Morgan;Lake Oswego;Oregon;United States;8/07/1990;Graduate Degree;Manual;0;M;0;0;1;2;27849;6/03/2017;0;44.95;NO
25304;NULL;Ruben;J;Carlson;Stoke-on-Trent;England;United Kingdom;17/09/1992;Partial High School;Manual;0;S;0;0;0;0;31315;6/03/2017;0;45.82;NO
28364;NULL;Alison;NULL;Nara;Paris;Seine (Paris);France;2/09/1988;Graduate Degree;Professional;1;M;1;2;2;2;133103;6/03/2017;1;55.68;YES
15070;NULL;Alfredo;N;Navarro;Paris;Seine (Paris);France;9/04/1989;High School;Clerical;0;S;0;1;0;0;85953;6/03/2017;1;53.66;YES
21073;NULL;Catherine;NULL;Kelly;Hof;Bayern;Germany;4/11/1985;High School;Clerical;1;S;0;0;0;0;78356;6/03/2017;1;53.89;YES
19136;NULL;Richard;NULL;Cook;Everett;Washington;United States;2/04/1986;Graduate Degree;Professional;0;M;1;2;0;0;132022;6/03/2017;1;59.88;YES
21074;NULL;Diane;W;Carlson;Oxford;England;United Kingdom;10/03/1985;Bachelors;Management;1;M;1;2;0;0;103281;6/03/2017;1;52.11;YES
27164;NULL;Micheal;E;Carlson;Billericay;England;United Kingdom;23/05/1992;Partial High School;Manual;0;S;0;0;0;0;36326;6/03/2017;0;47.59;NO
17610;NULL;Anna;NULL;White;San Diego;California;United States;1/09/1985;Bachelors;Clerical;1;S;0;2;0;0;80632;6/03/2017;1;51.45;YES
29291;NULL;Nancy;C;Subram;Hervey Bay;Queensland;Australia;23/10/1983;Bachelors;Skilled Manual;1;M;1;1;0;1;54443;6/03/2017;0;48.16;NO
27808;NULL;Christopher;R;Clark;Chatou;Yveline;France;7/11/1985;Partial College;Skilled Manual;0;M;1;1;1;2;53720;6/03/2017;1;51.27;YES
13715;NULL;Eduardo;NULL;Sanchez;Chula Vista;California;United States;25/06/1973;Bachelors;Professional;0;M;1;2;2;2;138094;6/03/2017;1;57.58;YES
23204;NULL;Katherine;C;Mitchell;Spokane;Washington;United States;22/07/1984;Bachelors;Clerical;1;S;0;2;0;0;81168;6/03/2017;0;53.38;NO
19846;NULL;Seth;J;Patterson;Salem;Oregon;United States;22/10/1963;Bachelors;Management;0;M;1;0;0;2;110907;6/03/2017;1;51.67;YES
18077;NULL;Philip;NULL;Ruiz;Cliffside;British Columbia;Canada;15/08/1967;Partial College;Skilled Manual;0;M;1;2;0;2;55051;6/03/2017;0;48.71;NO
14192;NULL;Ronald;NULL;Kapoor;Pantin;Seine Saint Denis;France;23/08/1970;High School;Skilled Manual;0;M;1;1;1;2;60460;6/03/2017;1;50.25;YES
12436;NULL;Albert;A;Diaz;Burien;Washington;United States;18/06/1975;Partial College;Management;0;M;1;1;0;2;113065;6/03/2017;0;56.2;NO
12751;NULL;Priscilla;E;Xu;Erlangen;Bayern;Germany;12/12/1990;Partial College;Clerical;1;S;0;2;0;0;78659;6/03/2017;1;51.01;YES
26370;NULL;Maria;E;Bryant;Bottrop;Nordrhein-Westfalen;Germany;17/09/1985;High School;Skilled Manual;1;M;1;0;1;2;60825;6/03/2017;1;49.8;YES
17751;NULL;Isaiah;H;Bailey;Dunkerque;Nord;France;13/10/1978;Partial College;Skilled Manual;0;S;0;0;0;0;51307;6/03/2017;1;54.85;YES
21357;NULL;Jada;NULL;Nelson;Everett;Washington;United States;4/05/1961;Graduate Degree;Professional;1;S;1;2;1;1;135850;6/03/2017;1;53.04;YES
26851;NULL;Diane;NULL;Alvarez;Bottrop;Nordrhein-Westfalen;Germany;20/11/1983;High School;Skilled Manual;1;S;0;1;0;0;56139;6/03/2017;0;50.17;NO
19939;NULL;Alvin;NULL;Wang;Stoke-on-Trent;England;United Kingdom;5/08/1970;Partial College;Management;0;M;1;1;0;2;106292;6/03/2017;1;54.08;YES
17590;NULL;Garrett;R;Cox;Milwaukie;Oregon;United States;9/10/1990;Graduate Degree;Clerical;0;M;1;0;1;2;86492;6/03/2017;1;53.3;YES
22922;NULL;Heidi;L;Martinez;Gold Coast;Queensland;Australia;9/07/1988;Bachelors;Clerical;1;S;0;2;0;0;78270;6/03/2017;1;49.89;YES
16231;NULL;Dana;K;Martin;Bellingham;Washington;United States;9/11/1975;Partial College;Clerical;1;M;1;2;1;2;76306;6/03/2017;1;51.6;YES
20954;NULL;Nathan;NULL;Foster;Metz;Moselle;France;11/10/1994;Partial High School;Manual;0;S;0;0;0;0;26611;6/03/2017;0;49.1;NO
27727;NULL;Chloe;R;Hill;San Diego;California;United States;21/03/1999;High School;Skilled Manual;1;S;0;1;0;0;53598;6/03/2017;0;50;NO
24268;NULL;Meredith;E;Gill;Lane Cove;New South Wales;Australia;24/10/1970;Partial High School;Skilled Manual;1;M;1;1;1;2;55540;6/03/2017;1;48.25;YES
12908;NULL;Tyler;A;Clark;Renton;Washington;United States;12/03/1991;Graduate Degree;Professional;0;M;1;2;0;0;138508;6/03/2017;0;52.1;NO
24938;NULL;Julia;NULL;Martinez;Sedro Woolley;Washington;United States;23/06/1959;Graduate Degree;Management;1;M;1;0;0;3;103553;6/03/2017;1;50.42;YES
20842;NULL;Tyrone;S;Moreno;Hamburg;Hamburg;Germany;4/10/1980;Bachelors;Management;0;S;1;2;0;0;106124;6/03/2017;1;61.62;YES
13827;NULL;Nathan;L;Harris;Frankfurt;Hessen;Germany;1/10/1997;Partial College;Clerical;0;M;0;3;0;0;87137;6/03/2017;0;50.42;NO
